"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"08113","3","10","71","0","2022","3","",15,790,796,772,10817285,10360573,21332,1059,"",1.24,1.51,1.46,1.36,1.78,22.41,12.00,1.23,"",0,0.0,15,1.9,33,4.3,-43,-5.3,615678,6.0,569930,5.8,-8761,-29.1,58,5.8
"08113","5","10","71","0","2022","3","",790,5558,5467,5259,66366210,17191346,302181,941,"",0.99,1.00,1.00,1.01,0.98,0.64,0.94,0.98,"",41,5.5,433,8.4,354,6.9,452,9.4,3944340,6.3,704640,4.3,-47991,-13.7,-16,-1.7
"08115","0","10","70","0","2022","3","",97,734,718,712,7461298,2040805,15580,796,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,3.2,-57,-7.2,-67,-8.5,-74,-9.4,121596,1.7,190030,10.3,1275,8.9,79,11.0
"08115","1","10","71","0","2022","3","",7,17,16,20,225503,0,0,982,"",13.77,1.20,1.17,1.48,1.17,0.00,0.00,0.91,"",0,0.0,0,0.0,-2,-11.1,-1,-4.8,16551,7.9,0,0.0,0,0.0,121,14.1
"08115","2","10","71","0","2022","3","",3,8,7,7,131004,0,0,1374,"",5.03,0.37,0.33,0.32,0.53,0.00,0.00,1.57,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08115","3","10","71","0","2022","3","",9,302,298,296,3294872,1040966,2081,849,"",6.28,5.03,4.82,4.46,5.67,30.40,24.31,1.19,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08115","5","10","71","0","2022","3","",78,407,397,389,3809919,999839,13499,737,"",0.83,0.64,0.64,0.64,0.59,0.50,0.87,0.93,"",3,4.0,-49,-10.7,-57,-12.6,-60,-13.4,-415256,-9.8,113520,12.8,2086,18.3,20,2.8
"08117","0","10","70","0","2022","3","",2605,21301,21205,20583,304235741,70518471,974529,1113,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",115,4.6,1005,5.0,1080,5.4,1231,6.4,53104912,21.1,16479971,30.5,151502,18.4,143,14.7
"08117","1","10","71","0","2022","3","",5,54,54,53,985063,0,0,1412,"",0.37,0.13,0.13,0.14,0.12,0.00,0.00,0.93,"",0,0.0,-10,-15.6,-8,-12.9,-7,-11.7,-2040,-0.2,0,0.0,0,0.0,187,15.3
"08117","2","10","71","0","2022","3","",9,112,110,112,2940821,0,0,2032,"",0.56,0.18,0.17,0.18,0.29,0.00,0.00,1.66,"",0,0.0,-21,-15.8,-17,-13.4,-14,-11.1,-146181,-4.7,0,0.0,0,0.0,186,10.1
"08117","3","10","71","0","2022","3","",20,2355,2358,2288,37827207,13815155,27630,1247,"",0.52,1.35,1.29,1.19,1.60,11.68,5.16,1.25,"",0,0.0,116,5.2,132,5.9,102,4.7,5379652,16.6,3374558,32.3,-3811,-12.1,121,10.7
"08117","5","10","71","0","2022","3","",2571,18780,18683,18130,262482650,56703316,946899,1090,"",1.01,1.01,1.02,1.03,1.00,0.83,0.98,0.98,"",115,4.7,920,5.2,973,5.5,1150,6.8,47873481,22.3,13105413,30.1,155313,19.6,148,15.7
"08119","0","10","70","0","2022","3","",1097,8055,8183,8068,100911213,26978976,333387,958,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",98,9.8,119,1.5,67,0.8,208,2.6,8071905,8.7,4062205,17.7,51363,18.2,62,6.9
"08119","1","10","71","0","2022","3","",9,59,62,60,1128043,0,0,1438,"",1.57,0.38,0.40,0.39,0.43,0.00,0.00,1.10,"",0,0.0,-10,-14.5,-8,-11.4,-8,-11.8,34448,3.1,0,0.0,0,0.0,219,18.0
"08119","2","10","71","0","2022","3","",9,255,253,254,3958155,0,0,1199,"",1.33,1.06,1.04,1.04,1.19,0.00,0.00,1.14,"",1,12.5,23,9.9,22,9.5,22,9.5,551340,16.2,0,0.0,0,0.0,68,6.0
"08119","3","10","71","0","2022","3","",18,991,1049,1049,13213685,8359678,16718,987,"",1.11,1.50,1.49,1.39,1.68,18.47,9.13,1.15,"",0,0.0,-23,-2.3,-19,-1.8,-14,-1.3,1082939,8.9,622029,8.0,-6495,-28.0,97,10.9
"08119","5","10","71","0","2022","3","",1061,6750,6819,6705,82611330,18619298,316669,940,"",0.99,0.96,0.96,0.97,0.95,0.71,0.96,0.98,"",97,10.1,129,1.9,72,1.1,208,3.2,6403178,8.4,3440176,22.7,57858,22.4,55,6.2
"08121","0","10","70","0","2022","3","",155,1138,1139,1154,11794825,3078762,24090,793,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.6,6,0.5,2,0.2,23,2.0,921141,8.5,462804,17.7,4129,20.7,55,7.5
"08121","1","10","71","0","2022","3","",9,33,37,32,456697,0,0,1033,"",11.08,1.51,1.71,1.46,1.49,0.00,0.00,0.96,"",-1,-10.0,-3,-8.3,-3,-7.5,-2,-5.9,-18371,-3.9,0,0.0,0,0.0,36,3.6
"08121","2","10","71","0","2022","3","",3,7,8,8,137586,0,0,1380,"",3.14,0.21,0.24,0.23,0.35,0.00,0.00,1.58,"",0,0.0,-3,-30.0,-2,-20.0,-2,-20.0,-2768,-2.0,0,0.0,0,0.0,300,27.8
"08121","3","10","71","0","2022","3","",11,413,422,442,3797370,1449338,2898,686,"",4.80,4.44,4.30,4.10,4.13,28.06,21.89,0.97,"",0,0.0,-2,-0.5,-2,-0.5,-4,-0.9,373168,10.9,74219,5.4,-1226,-29.7,71,11.5
"08121","5","10","71","0","2022","3","",132,685,672,672,7403172,1629424,21192,842,"",0.87,0.69,0.68,0.68,0.73,0.54,0.89,1.06,"",0,0.0,14,2.1,9,1.4,31,4.8,569112,8.3,388585,31.3,5355,33.8,43,5.4
"08123","0","10","70","0","2022","3","",9207,112578,113009,112809,1751558080,303374637,4387933,1194,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",580,6.7,5571,5.2,5532,5.1,5063,4.7,206350696,13.4,72569200,31.4,890737,25.5,87,7.9
"08123","1","10","71","0","2022","3","",50,616,592,581,11820796,0,0,1525,"",1.04,0.28,0.28,0.27,0.26,0.00,0.00,0.94,"",4,8.7,1,0.2,-19,-3.1,-16,-2.7,2639618,28.8,0,0.0,0,0.0,363,31.2
"08123","2","10","71","0","2022","3","",21,3029,2974,3085,45975933,0,0,1167,"",0.37,0.90,0.88,0.90,0.79,0.00,0.00,0.89,"",-1,-4.5,149,5.2,97,3.4,201,7.0,2793028,6.5,0,0.0,0,0.0,14,1.2
"08123","3","10","71","0","2022","3","",88,13055,13432,13557,172640662,48959916,98899,995,"",0.65,1.42,1.38,1.29,1.27,9.62,4.10,0.93,"",1,1.1,1319,11.2,1339,11.1,1260,10.2,12794718,8.0,8441984,20.8,-22713,-18.7,-26,-2.5
"08123","5","10","71","0","2022","3","",9048,95878,96011,95586,1521120689,254414721,4289034,1221,"",1.01,0.98,0.98,0.99,1.01,0.86,0.98,1.02,"",576,6.8,4102,4.5,4115,4.5,3618,3.9,188123332,14.1,64127216,33.7,913450,27.1,105,9.4
"08125","0","10","70","0","2022","3","",433,3979,3968,3952,45540769,15238530,115802,883,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,2.4,25,0.6,64,1.6,39,1.0,3525666,8.4,2335630,18.1,17121,17.3,59,7.2
"08125","1","10","71","0","2022","3","",11,45,43,48,538044,0,0,913,"",4.85,0.59,0.57,0.64,0.46,0.00,0.00,0.76,"",-1,-8.3,0,0.0,-4,-8.5,-5,-9.4,81643,17.9,0,0.0,0,0.0,187,25.8
"08125","2","10","71","0","2022","3","",8,50,51,55,815470,0,0,1206,"",3.00,0.42,0.43,0.46,0.54,0.00,0.00,1.24,"",0,0.0,0,0.0,0,0.0,6,12.2,19122,2.4,0,0.0,0,0.0,-19,-1.6
"08125","3","10","71","0","2022","3","",17,929,946,912,11265549,8745324,17492,933,"",2.66,2.85,2.77,2.47,3.18,34.21,27.49,1.18,"",-1,-5.6,-5,-0.5,10,1.1,-8,-0.9,1435270,14.6,1427158,19.5,-4463,-20.3,120,14.8
"08125","5","10","71","0","2022","3","",397,2955,2928,2937,32921706,6493206,98310,861,"",0.94,0.85,0.85,0.87,0.84,0.44,0.85,0.98,"",12,3.1,30,1.0,58,2.0,46,1.6,1989631,6.4,908472,16.3,21584,28.1,39,4.7
"08999","0","10","70","0","2022","3","",2704,26489,26737,27066,782373447,95772885,1713991,2249,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-496,-15.5,2024,8.3,1575,6.3,1473,5.8,153088804,24.3,27854125,41.0,250808,17.1,318,16.5
"08999","1","10","71","0","2022","3","",83,728,766,794,22159842,0,0,2235,"",5.86,1.43,1.51,1.54,1.09,0.00,0.00,0.73,"",8,10.7,148,25.5,226,41.9,236,42.3,8009553,56.6,0,0.0,0,0.0,289,14.9
"08999","2","10","71","0","2022","3","",4,45,45,46,189813,0,0,322,"",0.24,0.06,0.06,0.06,0.01,0.00,0.00,0.13,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08999","5","10","71","0","2022","3","",2617,25716,25926,26226,760023792,95772885,1713991,2252,"",0.99,1.12,1.12,1.13,1.13,1.03,1.01,1.00,"N",-506,-16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09000","0","10","50","0","2022","3","",140621,1636656,1634034,1652825,31802144657,2660644811,81130784,1491,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8315,6.3,47164,3.0,45758,2.9,44655,2.8,2766962224,9.5,95723159,3.7,2415501,3.1,91,6.5
"09000","1","10","51","0","2022","3","",570,18209,18213,18239,404441791,0,0,1707,"",0.77,0.58,0.59,0.58,0.49,0.00,0.00,0.84,"",-9,-1.6,47,0.3,152,0.8,63,0.3,58617134,16.9,0,0.0,0,0.0,240,16.4
"09000","2","10","51","0","2022","3","",653,56669,57275,60870,1363491740,0,0,1800,"",0.75,1.16,1.18,1.21,1.30,0.00,0.00,1.09,"",40,6.5,-830,-1.4,695,1.2,-1017,-1.6,143294883,11.7,0,0.0,0,0.0,200,12.5
"09000","3","10","51","0","2022","3","",2189,114943,119673,140499,2052580410,10558479,310107,1263,"",1.05,0.86,0.85,0.91,0.83,0.24,0.70,0.95,"",-1,0.0,2857,2.5,3787,3.3,2138,1.5,143706567,7.5,-2613180,-19.8,-61722,-16.6,61,5.1
"09000","5","10","51","0","2022","3","",137209,1446835,1438873,1433217,27981630716,2650086332,80820677,1495,"",1.00,1.02,1.02,1.01,1.02,1.02,1.00,1.00,"",8285,6.4,45090,3.2,41124,2.9,43471,3.1,2421343640,9.5,98336339,3.9,2477223,3.2,87,6.2
"09000","8","10","96","0","2022","3","",3412,189821,195161,219608,3820513941,10558479,310107,1458,"",0.93,0.89,0.89,0.93,0.88,0.16,0.61,0.97,"",30,0.9,2074,1.1,4634,2.4,1184,0.5,345618584,9.9,-2613180,-19.8,-61722,-16.6,114,8.5
"09001","0","10","70","0","2022","3","",41742,411612,407975,411395,9532880344,691665918,20975963,1787,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1946,4.9,13182,3.3,12440,3.1,12138,3.0,850781670,9.8,21365775,3.2,713805,3.5,108,6.4
"09001","1","10","71","0","2022","3","",89,2753,2719,2695,55126491,0,0,1558,"",0.41,0.35,0.35,0.35,0.22,0.00,0.00,0.64,"",-2,-2.2,-52,-1.9,-40,-1.4,-60,-2.2,6805143,14.1,0,0.0,0,0.0,218,16.3
"09001","2","10","71","0","2022","3","",78,5209,5077,5650,115317991,0,0,1670,"",0.30,0.42,0.42,0.45,0.37,0.00,0.00,0.85,"",0,0.0,-38,-0.7,-182,-3.5,-193,-3.3,10228630,9.7,0,0.0,0,0.0,187,12.6
"09001","3","10","71","0","2022","3","",398,28706,28573,34810,560777850,1335170,43740,1405,"",0.65,0.85,0.81,0.91,0.76,0.12,0.38,0.88,"",2,0.5,421,1.5,155,0.5,-267,-0.8,33824044,6.4,147203,12.4,5166,13.4,80,6.0
"09001","5","10","71","0","2022","3","",41177,374944,371606,368240,8801658012,690330748,20932223,1822,"",1.01,1.05,1.05,1.04,1.07,1.02,1.00,1.02,"",1946,5.0,12851,3.5,12507,3.5,12658,3.6,799923853,10.0,21218572,3.2,708639,3.5,107,6.2
"09003","0","10","70","0","2022","3","",32444,490691,489657,496273,9320455804,749635873,22857179,1457,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1373,4.4,8557,1.8,8029,1.7,7837,1.6,638669933,7.4,29800194,4.1,687771,3.1,77,5.6
"09003","1","10","71","0","2022","3","",116,5385,5413,5423,114783400,0,0,1633,"",0.68,0.57,0.58,0.58,0.47,0.00,0.00,0.82,"",-5,-4.1,31,0.6,81,1.5,22,0.4,15071242,15.1,0,0.0,0,0.0,203,14.2
"09003","2","10","71","0","2022","3","",236,26180,26168,27444,652697922,0,0,1888,"",1.18,1.79,1.79,1.82,2.12,0.00,0.00,1.18,"",19,8.8,-533,-2.0,-116,-0.4,-466,-1.7,78658698,13.7,0,0.0,0,0.0,251,15.3
"09003","3","10","71","0","2022","3","",441,26996,28414,34333,495799444,648730,19209,1275,"",0.92,0.67,0.67,0.74,0.68,0.05,0.15,0.98,"",-3,-0.7,687,2.6,873,3.2,735,2.2,25927825,5.5,-39413,-5.7,-1162,-5.7,35,2.8
"09003","5","10","71","0","2022","3","",31651,432130,429662,429073,8057175038,748987143,22837970,1440,"",1.00,1.01,1.01,1.01,1.00,1.03,1.01,0.99,"",1362,4.5,8372,2.0,7191,1.7,7546,1.8,519012168,6.9,29839607,4.1,688933,3.1,68,5.0
"09005","0","10","70","0","2022","3","",6932,60841,61557,61575,890422102,107849322,3372488,1117,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",389,5.9,1170,2.0,1914,3.2,1306,2.2,73535518,9.0,5207545,5.1,121617,3.7,67,6.4
"09005","1","10","71","0","2022","3","",54,458,442,437,7834581,0,0,1352,"",1.49,0.39,0.38,0.37,0.34,0.00,0.00,0.89,"",1,1.9,16,3.6,-15,-3.3,-17,-3.7,1079551,16.0,0,0.0,0,0.0,200,17.4
"09005","2","10","71","0","2022","3","",30,1183,1163,1188,26880007,0,0,1755,"",0.70,0.65,0.63,0.64,0.91,0.00,0.00,1.42,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09005","3","10","71","0","2022","3","",243,4722,5341,6222,77505644,409245,9529,1098,"",2.37,0.95,1.01,1.08,1.12,0.23,0.51,1.10,"N",1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09005","5","10","71","0","2022","3","",6605,54478,54611,53728,778201870,107440077,3362959,1103,"",0.98,1.03,1.03,1.02,1.01,1.02,1.00,0.99,"",387,6.2,1082,2.0,1551,2.9,1173,2.2,64645230,9.1,5175486,5.1,119947,3.7,67,6.5
"09007","0","10","70","0","2022","3","",6032,69048,69440,69003,1113736187,115235393,3395109,1239,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",204,3.5,1979,3.0,1926,2.9,1849,2.8,85052348,8.3,4729806,4.3,79309,2.4,62,5.3
"09007","1","10","71","0","2022","3","",33,389,392,391,6717073,0,0,1323,"",1.04,0.29,0.30,0.30,0.23,0.00,0.00,0.79,"",0,0.0,-2,-0.5,11,2.9,11,2.9,844734,14.4,0,0.0,0,0.0,147,12.5
"09007","2","10","71","0","2022","3","",39,3198,3135,3321,74010169,0,0,1769,"",1.05,1.55,1.51,1.59,2.01,0.00,0.00,1.29,"",3,8.3,109,3.5,150,5.0,156,4.9,4372659,6.3,0,0.0,0,0.0,30,1.7
"09007","3","10","71","0","2022","3","",188,4887,5570,6253,77359850,857310,18978,1068,"",2.11,0.87,0.93,0.97,0.89,0.44,1.02,0.96,"",-1,-0.5,-14,-0.3,-142,-2.5,86,1.4,5921085,8.3,241706,39.3,3899,25.9,86,8.8
"09007","5","10","71","0","2022","3","",5772,60574,60343,59038,955649095,114378083,3376131,1225,"",0.98,1.01,1.00,1.00,0.99,1.02,1.00,0.99,"",202,3.6,1886,3.2,1907,3.3,1596,2.8,73913870,8.4,4488100,4.1,75410,2.3,59,5.1
"09009","0","10","70","0","2022","3","",27477,367462,366291,370972,6389910946,581958206,17781156,1335,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",906,3.4,10541,3.0,8800,2.5,9018,2.5,527028749,9.0,12289420,2.2,284506,1.6,78,6.2
"09009","1","10","71","0","2022","3","",94,5502,5508,5530,140841112,0,0,1965,"",0.65,0.78,0.79,0.79,0.85,0.00,0.00,1.08,"",-3,-3.1,76,1.4,88,1.6,61,1.1,23425323,20.0,0,0.0,0,0.0,304,18.3
"09009","2","10","71","0","2022","3","",129,9007,8769,9789,197224718,0,0,1651,"",0.76,0.82,0.80,0.87,0.93,0.00,0.00,1.12,"",5,4.0,-270,-2.9,-227,-2.5,-283,-2.8,16030400,8.8,0,0.0,0,0.0,176,11.9
"09009","3","10","71","0","2022","3","",378,26065,26786,30225,475892709,369395,7660,1322,"",0.93,0.87,0.85,0.87,0.96,0.04,0.08,1.11,"",-1,-0.3,674,2.7,1136,4.4,236,0.8,38916414,8.9,-98822,-21.1,-4601,-37.5,78,6.3
"09009","5","10","71","0","2022","3","",26876,326888,325228,325428,5575952407,581588811,17773496,1316,"",1.00,1.02,1.03,1.02,1.01,1.03,1.01,0.99,"",905,3.5,10061,3.2,7803,2.5,9004,2.8,448656612,8.8,12388242,2.2,289107,1.7,71,5.7
"09011","0","10","70","0","2022","3","",8342,115558,115829,117026,1918400742,180611961,5304725,1271,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",184,2.3,3869,3.5,3899,3.5,3944,3.5,149513352,8.5,4845135,2.8,94528,1.8,59,4.9
"09011","1","10","71","0","2022","3","",69,2796,2802,2812,58633791,0,0,1609,"",1.58,1.26,1.27,1.27,1.18,0.00,0.00,0.93,"",-1,-1.4,-43,-1.5,-45,-1.6,-38,-1.3,6424793,12.3,0,0.0,0,0.0,198,14.0
"09011","2","10","71","0","2022","3","",76,3226,3225,3357,71588921,0,0,1684,"",1.48,0.94,0.93,0.95,1.13,0.00,0.00,1.20,"",2,2.7,-213,-6.2,-145,-4.3,-222,-6.2,3081666,4.5,0,0.0,0,0.0,162,10.6
"09011","3","10","71","0","2022","3","",270,16895,17603,19011,257717255,6607850,204083,1111,"",2.19,1.79,1.77,1.74,1.73,2.18,7.00,0.98,"",0,0.0,1090,6.9,1483,9.2,1097,6.1,24249155,10.4,-2891703,-30.4,-66583,-24.6,30,2.8
"09011","5","10","71","0","2022","3","",7927,92641,92199,91846,1530460775,174004111,5100642,1276,"",0.98,0.92,0.92,0.92,0.92,0.99,0.97,1.00,"",183,2.4,3035,3.4,2606,2.9,3107,3.5,115757738,8.2,7736838,4.7,161111,3.3,58,4.8
"09013","0","10","70","0","2022","3","",3575,37585,38910,40880,613385345,58011349,1698258,1206,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",187,5.5,922,2.5,2175,5.9,1294,3.3,55900842,10.0,575765,1.0,-6468,-0.4,67,5.9
"09013","1","10","71","0","2022","3","",25,265,267,257,4695877,0,0,1373,"",1.33,0.37,0.36,0.33,0.30,0.00,0.00,0.84,"",-1,-3.8,-3,-1.1,7,2.7,1,0.4,778557,19.9,0,0.0,0,0.0,220,19.1
"09013","2","10","71","0","2022","3","",22,6883,7906,8121,188993134,0,0,1904,"",1.00,6.14,6.81,6.55,9.32,0.00,0.00,1.43,"",1,4.8,108,1.6,1257,18.9,-33,-0.4,23215310,14.0,0,0.0,0,0.0,131,7.4
"09013","3","10","71","0","2022","3","N",133,0,0,0,0,0,0,0,"N",2.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09013","5","10","71","0","2022","3","N",3395,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",187,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09015","0","10","70","0","2022","3","",3333,37093,37617,38590,512337844,63527021,1918125,1044,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",178,5.6,727,2.0,613,1.7,953,2.5,44608188,9.5,2591430,4.3,110147,6.1,72,7.4
"09015","1","10","71","0","2022","3","",39,268,268,270,4547556,0,0,1302,"",2.23,0.38,0.37,0.37,0.34,0.00,0.00,0.92,"",-2,-4.9,-15,-5.3,-3,-1.1,0,0.0,757683,20.0,0,0.0,0,0.0,241,22.7
"09015","2","10","71","0","2022","3","",33,1782,1831,1999,36735158,0,0,1511,"",1.61,1.61,1.63,1.71,2.17,0.00,0.00,1.31,"N",1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09015","3","10","71","0","2022","3","N",137,0,0,0,0,0,0,0,"N",2.78,0,0,0,0,0,0,0,"N",1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09015","5","10","71","0","2022","3","N",3124,0,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,0,"N",178,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09999","0","10","70","0","2022","3","",10744,46766,46758,47111,1510615343,112149768,3827781,2479,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2948,37.8,6217,15.3,5962,14.6,6316,15.5,341871624,29.3,14318089,14.6,330286,9.4,271,12.3
"09999","1","10","71","0","2022","3","",51,393,402,424,11261910,0,0,2132,"",0.91,0.44,0.45,0.47,0.29,0.00,0.00,0.63,"",4,8.5,39,11.0,68,20.4,83,24.3,3430108,43.8,0,0.0,0,0.0,376,21.4
"09999","2","10","71","0","2022","3","",10,1,1,1,43720,0,0,3363,"",0.15,0.00,0.00,0.00,0.00,0.00,0.00,1.23,"N",9,900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09999","3","10","71","0","2022","3","N",1,0,0,0,0,0,0,0,"N",0.01,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09999","5","10","71","0","2022","3","N",10682,0,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,0,"N",2935,37.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","0","10","50","0","2022","3","",39748,467335,466329,465715,7835102833,814551654,15335723,1292,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2709,7.3,17648,3.9,18343,4.1,22409,5.1,907687788,13.1,-23483222,-2.8,-4507767,-22.7,100,8.4
"10000","1","10","51","0","2022","3","",207,6013,5916,5953,131499725,0,0,1697,"",0.99,0.67,0.67,0.67,0.65,0.00,0.00,0.97,"",8,4.0,183,3.1,66,1.1,101,1.7,22857332,21.0,0,0.0,0,0.0,267,18.7
"10000","2","10","51","0","2022","3","",105,29592,29554,31952,515615575,1082514,16112,1306,"",0.43,2.12,2.13,2.26,1.99,0.15,1.45,0.92,"",4,4.0,-1854,-5.9,-3080,-9.4,-1073,-3.2,34987180,7.3,35895,3.4,1934,13.6,164,14.4
"10000","3","10","51","0","2022","3","",299,28285,27840,29293,472536750,5175095,76533,1277,"",0.51,0.74,0.69,0.67,0.77,0.38,0.91,1.11,"",-2,-0.7,1100,4.0,1248,4.7,1781,6.5,29596608,6.7,-152873,-2.9,-3042,-3.8,20,1.6
"10000","5","10","51","0","2022","3","",39137,403445,403019,398517,6715450783,808294045,15243078,1286,"",1.01,0.99,1.00,1.00,0.99,1.02,1.00,1.00,"",2699,7.4,18219,4.7,20109,5.3,21600,5.7,820246668,13.9,-23366244,-2.8,-4506659,-22.8,98,8.2
"10000","8","10","96","0","2022","3","",611,63890,63310,67198,1119652050,6257609,92645,1329,"",0.59,1.04,1.01,1.01,1.04,0.30,0.97,1.02,"",10,1.7,-571,-0.9,-1766,-2.7,809,1.2,87441120,8.5,-116978,-1.8,-1108,-1.2,113,9.3
"10001","0","10","70","0","2022","3","",5065,68178,67755,68614,950256079,105704153,1935923,1072,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",283,5.9,1085,1.6,1048,1.6,1890,2.8,82118245,9.5,-10588269,-9.1,-1123046,-36.7,73,7.3
"10001","1","10","71","0","2022","3","",62,1709,1672,1685,32712634,0,0,1490,"",2.34,1.30,1.30,1.29,1.33,0.00,0.00,1.02,"",-1,-1.6,10,0.6,-34,-2.0,-15,-0.9,4277088,15.0,0,0.0,0,0.0,205,16.0
"10001","2","10","71","0","2022","3","",47,11322,11300,11477,191813705,471287,3679,1298,"",1.51,5.57,5.59,5.52,6.10,0.51,2.62,1.10,"",1,2.2,-298,-2.6,-338,-2.9,-171,-1.5,7894822,4.3,-28514,-5.7,-402,-9.9,82,6.7
"10001","3","10","71","0","2022","3","N",69,0,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10001","5","10","71","0","2022","3","N",4887,0,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,0,"N",283,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10003","0","10","70","0","2022","3","",24359,297085,296931,299217,5460405166,472172815,9166644,1411,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1616,7.1,11519,4.0,11329,4.0,15075,5.3,626986021,13.0,-5528316,-1.2,-1979367,-17.8,107,8.2
"10003","1","10","71","0","2022","3","",60,3377,3321,3343,80017675,0,0,1839,"",0.47,0.59,0.59,0.59,0.57,0.00,0.00,0.96,"",0,0.0,100,3.1,27,0.8,18,0.5,14432027,22.0,0,0.0,0,0.0,310,20.3
"10003","2","10","71","0","2022","3","",50,16821,16838,18976,305252964,533783,11039,1338,"",0.33,1.90,1.90,2.09,1.69,0.13,1.66,0.86,"",2,4.2,-1431,-7.8,-2645,-13.6,-765,-3.9,26890857,9.7,21733,4.2,1568,16.6,220,19.7
"10003","3","10","71","0","2022","3","",139,15696,15518,16391,277605147,1232154,13470,1346,"",0.39,0.65,0.61,0.59,0.65,0.16,0.27,1.07,"",-2,-1.4,569,3.8,833,5.7,1603,10.8,16508817,6.3,-356656,-22.4,-5952,-30.6,-5,-0.4
"10003","5","10","71","0","2022","3","",24110,261191,261254,260507,4797529380,470406878,9142135,1414,"",1.02,1.01,1.02,1.02,1.02,1.02,1.00,1.00,"",1616,7.2,12281,4.9,13114,5.3,14219,5.8,569154320,13.5,-5193393,-1.1,-1974983,-17.8,101,7.7
"10005","0","10","70","0","2022","3","",9257,94092,93572,89825,1216913931,219521273,3876937,1012,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",809,9.6,4200,4.7,5091,5.8,4661,5.5,145181343,13.5,-7110739,-3.1,-1246195,-24.3,74,7.9
